folioviv;foliohog;ubica_geo;tam_loc;est_socio;est_dis;upm;factor;clase_hog;sexo_jefe;edad_jefe;educa_jefe;tot_integ;percep_ing;ing_cor;ingtrab;gasto_mon;alimentos;vesti_calz;vivienda;limpieza;salud;transporte;educa_espa;personales;transf_gas
203550204;1;2004;1;4;14;495;667;1;1;49;5;1;1;27082.94;3857.14;52983.57;34407.01;3228.24;1580.8;2222.37;280.74;3255;247.25;1828.1;5934.06
203550206;1;2004;1;4;14;495;667;3;1;58;6;6;3;36931.62;31104.38;56236.74;16302.75;0;21774.18;4895.79;1076.08;4973.35;1978.02;4593.72;642.85
203561701;1;2004;1;3;13;496;481;3;2;48;10;3;3;148544.25;40819.66;27148.44;7306.46;0;3300;590.16;10851.82;5100;0;0;0
203561702;1;2004;1;3;13;496;481;2;1;36;6;4;2;41430.79;32606.53;50155.82;13827.66;3913.03;2376;3063;10954.53;7969.21;172.13;7880.26;0
203561704;1;2004;1;3;13;496;481;1;1;56;8;1;1;76721.31;76721.31;15560.88;6209.88;0;7470;264;0;600;0;1017;0
203561705;1;2004;1;3;13;496;481;3;1;59;6;8;4;73379.59;62969.59;48774.08;27957.61;963.56;1590;2259;1110.31;12115.6;0;2778;0
203561706;1;2004;1;3;13;496;481;3;1;53;4;4;3;38803.26;28967.2;60325.19;35381.24;2641.28;6475;2452.08;200.53;8978.46;0;3213;983.6
203566703;1;2004;1;3;13;497;554;1;2;61;8;1;1;46440.97;27540.98;25208.2;5129.94;1076.08;4758;2367;0;7349.94;0;4527.24;0
203566704;1;2004;1;3;13;497;554;2;1;44;7;4;2;56311.47;47311.47;16658.44;3998.53;249.45;855;1425;68.47;3539.99;4500;2022;0
203566705;1;2004;1;3;13;497;554;1;1;61;8;1;1;47797.37;33397.37;68079.96;44344.12;0;4110;531;3233.13;13233.71;0;1128;1500
203566706;1;2004;1;3;13;497;554;1;2;71;6;1;1;17530.63;0;10566.34;5425.63;0;675;534;0;3235.71;0;696;0
203570501;1;2004;1;3;13;498;549;1;2;68;4;1;1;32599.75;0;11329.74;3844.24;0;2783.45;929.01;662.27;1327.64;648;1135.13;0
203570502;1;2004;1;3;13;498;549;2;1;68;8;2;2;184995.41;107608.68;79487.28;22358.48;0;4073.22;5185.01;14478.25;16412.9;0;5240.29;11739.13
203570503;1;2004;1;3;13;498;549;2;2;62;4;3;3;45733.66;23722.8;51441.16;6614.94;0;16961.12;1901.84;391.3;23795.21;0;1776.75;0
203570504;1;2004;1;3;13;498;549;2;1;60;6;3;1;49402.17;49402.17;42314.44;3304.24;0;19669.35;1704.15;1134.77;14916.81;0;1585.12;0
203570505;1;2004;1;3;13;498;549;2;2;34;8;3;1;13206.52;13206.52;13967.35;2950.66;0;8556.76;391.91;0;1040.32;435.48;592.22;0
203570506;1;2004;1;3;13;498;549;2;1;48;6;4;1;34533.58;34533.58;20880.42;5133.03;980.2;9414.67;1042.23;0;1480.64;600;2229.65;0
203579601;1;2004;1;3;13;499;639;3;1;25;9;3;3;58583.58;52681.95;49837.26;9029.35;0;15810;2022;1325.53;16319.98;2075.4;3255;0
203579602;1;2004;1;3;13;499;639;1;1;49;4;1;1;33063.92;29163.93;10953.89;4371.36;2347.82;990;294;0;1285.71;0;1665;0
203579603;1;2004;1;3;13;499;639;2;2;46;4;6;3;82819.64;78319.64;41542.02;4872.83;0;5670;1907.85;0;24801.34;1350;2940;0
203579604;1;2004;1;3;13;499;639;2;1;69;8;4;2;84024.57;30122.94;35003.5;19478.5;0;2205;441;0;8100;1800;2979;0
203579606;1;2004;1;3;13;499;639;2;1;39;8;6;2;28550.65;28550.65;36983.93;9951.33;782.6;8970;1110;0;9600;1800;4770;0
203612801;1;2004;1;3;13;500;364;2;1;37;9;3;2;194695.06;44498.35;108740.67;10799.92;2347.81;40417.5;19059;0;6221.31;14198.35;15696.78;0
203612804;1;2004;1;3;13;500;364;2;1;27;9;3;3;74232.75;66855.71;53668.39;2153.52;2396.7;26535;7498.09;0;10200;2395.08;2490;0
203612805;1;2004;1;3;13;500;364;1;1;50;10;1;1;98360.65;0;77495.07;30047.07;0;33150;3435;0;10500;0;363;0
203620402;1;2004;1;4;14;501;715;2;1;67;10;2;2;128657.05;71657.59;44366.93;18899.86;0;6972.58;1027.72;4519.55;10907.29;0;1550.8;489.13
203620404;1;2004;1;4;14;501;715;2;1;74;4;2;2;108000.27;0;18656.54;7907.03;0;2100;853.52;1252.15;5283.87;0;1259.97;0
203620405;1;2004;1;4;14;501;715;3;2;70;6;6;3;310297.31;145489.4;148092.94;65301.25;9227.85;5453.22;3977.36;0;39183.81;798;24151.45;0
203625902;1;2004;1;4;14;502;672;1;1;36;7;1;1;160482.11;119836.95;47479.03;25656.33;0;3050;1701.25;880.43;10760.58;2515.64;2914.8;0
203625903;1;2004;1;4;14;502;672;1;1;24;8;1;1;39277.16;39277.16;41530.8;14394.97;97.82;16322.12;1504.54;939.12;6994.83;0;1277.4;0
203625905;1;2004;1;4;14;502;672;2;1;69;10;2;2;88201.25;31304.34;28085.58;7820.6;0;2283.46;914.5;3639.12;12225.98;0;1201.92;0
203644301;1;2004;1;2;12;503;473;2;2;55;8;2;1;47380.14;16605.96;32373.92;7135.61;508.68;900;6874.82;8188.02;6156.19;0;1143.21;1467.39
203644302;1;2004;1;2;12;503;473;2;1;53;8;3;2;73565.2;73565.2;109988.18;5502.82;0;34432.25;4354.83;1369.55;58454.97;0;4112.9;1760.86
203644304;1;2004;1;2;12;503;473;2;2;45;7;4;2;39646.08;39646.08;25604.29;5129.9;1076.06;14143.54;731.59;88.04;2413.8;0;1140.93;880.43
203644305;1;2004;1;2;12;503;473;3;2;56;8;3;2;75326.07;75326.07;39307.51;9308.44;1457.58;13131.28;1030.61;0;11621.59;0;2758.01;0
203644306;1;2004;1;2;12;503;473;3;1;51;4;5;3;79631.99;75277.16;31594.68;6029.89;0;2225.8;923.21;0;21231.28;0;1184.5;0
203651001;1;2004;1;3;13;504;579;2;2;48;8;5;2;41613.93;27097.81;45584.75;17239.97;3052.13;4553.22;2295.59;4426.62;11096.62;0;2920.6;0
203651002;1;2004;1;3;13;504;579;3;2;65;6;4;3;44260.76;35437.49;33048.35;11931.29;1183.67;2366.92;2818.75;1325.51;7621.82;2322.57;3477.82;0
203651003;1;2004;1;3;13;504;579;1;1;61;6;1;1;33016.3;33016.3;32883.21;13268.4;733.69;7001.6;1099.56;616.28;2894.9;0;1399.22;5869.56
203651004;1;2004;1;3;13;504;579;3;2;50;6;5;2;50179.23;42921.17;36644.18;12895.57;586.95;3793.54;5106.86;371.73;8685.89;1916.11;3287.53;0
203651005;1;2004;1;3;13;504;579;2;1;33;8;3;1;38398.28;34043.45;45687.07;16906.9;1501.61;2645.96;1498.02;404.99;8501.38;7162.11;6332.41;733.69
203665201;1;2004;1;3;13;505;580;2;1;32;10;4;1;178021.97;178021.97;130803.06;24839.97;7141.28;45648.38;3425.75;0;37488.11;0;12259.57;0
203665202;1;2004;1;3;13;505;580;3;1;67;3;2;1;43912.08;2373.62;40968.78;2828.5;132.06;27051.52;1466.11;0;8401.92;0;1088.67;0
203665203;1;2004;1;3;13;505;580;3;2;28;6;7;2;53901.08;34120.87;37541.17;5855.08;1467.36;22983.87;595.14;0;2961.29;49.45;3628.98;0
203665204;1;2004;1;3;13;505;580;1;1;41;8;1;1;27939.55;27939.55;23434.71;4667.09;293.47;14124.19;348.38;0;3232.25;145.16;624.17;0
203665205;1;2004;1;3;13;505;580;2;1;65;6;2;1;52055.46;28829.66;18194.71;7161.38;586.95;4243.22;754.82;0;4403.22;87.09;958.03;0
203665206;1;2004;1;3;13;505;580;2;2;37;6;2;2;20274.72;3956.04;16686.94;6477.3;0;7287.09;145.16;0;2530.64;0;246.75;0
203703701;1;2004;1;2;12;506;472;2;1;25;7;4;1;51062.85;31967.21;43235.75;16648.94;317.92;5400;1902;1310.85;13650;1800;2206.04;0
203703702;1;2004;1;2;12;506;472;2;1;35;10;3;2;71653.84;71653.84;48287.1;19459.18;841.28;12600;1423.7;332.59;4830;600;4757.73;3442.62
203703703;1;2004;1;2;12;506;472;5;1;49;8;2;2;54762.27;51811.46;54285.34;15634.15;146.73;22950;2199;1046.73;5220;0;7088.73;0
203703704;1;2004;1;2;12;506;472;2;1;43;6;3;2;51464.11;51464.11;32646.29;9064.14;0;15750;1263.54;88.04;5412.84;0;1067.73;0
203703705;1;2004;1;2;12;506;472;3;2;64;3;4;3;57792.4;36617.08;17940.57;7701.37;342.38;1440;882;191.73;4011.36;0;3371.73;0
203703706;1;2004;1;2;12;506;472;1;1;58;6;1;1;26163.93;8163.93;8814.99;4898.47;0;690;1428.24;136.94;900;0;761.34;0
203711501;1;2004;1;2;12;507;523;3;2;48;6;4;3;49074.41;49074.41;41302.08;23065.42;2841.81;6598.05;2835.27;763.02;3381.2;146.73;1670.58;0
203711502;1;2004;1;2;12;507;523;3;2;38;6;6;4;82565.15;71119.51;53388.95;30856.93;3546.15;8463.38;1532.34;0;4392.83;1509.67;2940.92;146.73
203711504;1;2004;1;2;12;507;523;2;1;65;6;3;1;47776.98;33260.86;66751;21535.56;195.65;3783.86;5175.58;5380.4;10719.67;7548.38;11286.91;1124.99
203711505;1;2004;1;2;12;507;523;1;1;40;8;1;1;19198.36;19198.36;24126.41;13679.85;704.33;5761.92;1419.01;0;1451.61;0;1109.69;0
203711506;1;2004;1;2;12;507;523;2;1;38;6;3;1;16867.98;15260.86;29309.94;10709.85;753.24;7532.41;508.04;218.14;5018.33;2501.6;600.94;1467.39
203754501;1;2004;1;3;13;508;500;1;1;33;10;1;1;121192.9;95063.87;68878.79;14181.36;13353.22;8265.85;7737.29;1330.42;8090.3;3988.14;9028.99;2903.22
203754502;1;2004;1;3;13;508;500;3;1;63;6;3;2;274316.95;122086.95;142427.18;12035.35;5086.93;7311.29;23324.44;11258.78;22890.96;2187.38;24048.76;34283.29
203754503;1;2004;1;3;13;508;500;1;2;41;6;1;1;39627.44;17853.25;11555.78;8811.34;0;970.64;299.01;0;580.64;0;894.15;0
203754504;1;2004;1;3;13;508;500;2;1;51;8;3;1;130771.38;101739.13;56250.79;14082.34;0;6347.58;2952.54;0;24164.51;0;2897.37;5806.45
203754505;1;2004;1;3;13;508;500;4;1;44;6;4;2;74757.19;68950.74;26877.94;6321.12;0;1568.32;4357.34;39.13;9462.34;0;2684.04;2445.65
203754506;1;2004;1;3;13;508;500;1;1;41;10;1;1;55701;21277.17;10915.17;0;0;968.7;1380.8;0;7566.99;0;998.68;0
203783602;1;2004;1;4;14;509;628;2;1;61;9;3;2;86062.62;68062.62;32744.3;10687.36;1526.06;2482.5;477;3423.91;9000;0;5147.47;0
203783603;1;2004;1;4;14;509;628;2;1;67;10;4;2;230655.73;82622.95;85565.08;23864;489.13;5315;18328.56;469.56;24671.8;1800;10184.41;442.62
203783604;1;2004;1;4;14;509;628;2;1;30;8;3;1;82554.09;82554.09;94304.91;30496.99;1917.37;23250;10994.39;1369.56;22583.6;0;3693;0
203783605;1;2004;1;4;14;509;628;3;2;27;8;4;3;121573.74;67081.94;56334.34;5001.34;0;11547;24450;0;11271;0;4065;0
203783606;1;2004;1;4;14;509;628;2;1;77;8;3;3;272353.76;146466.39;120793;34508.43;0;10590;36622.57;0;21216;0;17856;0
203787601;1;2004;1;3;13;510;572;3;2;77;4;5;2;19499.98;6639.33;40792.59;4088.5;0;16650;2241;621.17;4139.97;10500;2551.95;0
203787603;1;2004;1;3;13;510;572;1;1;31;11;1;1;49672.12;49672.12;108526.18;14174.91;396.17;21360;5490;102.71;65976.39;0;1026;0
203787604;1;2004;1;3;13;510;572;3;2;84;6;5;4;183540.96;94426.22;141905.1;26369.89;68.47;5580;23570.9;48913.04;29385.24;0;8017.56;0
203787606;1;2004;1;3;13;510;572;3;2;63;3;3;3;69162.18;0;39442.15;18881.15;0;7445;2334;0;8100;0;2682;0
203818802;1;2004;1;2;12;511;540;3;2;54;3;4;3;67377.03;55475.4;43709.01;20772.05;1824.41;2100;1657.08;777.71;13482.06;737.7;2358;0
203818803;1;2004;1;2;12;511;540;2;2;35;8;4;1;84221.29;76721.29;44604.66;14934.33;3310.36;3300;5474.25;2020.09;6132.04;5137.36;3410.99;885.24
203818804;1;2004;1;2;12;511;540;2;1;48;4;4;2;43303.25;43303.25;55033.69;25713.94;2675.51;9600;1014;73.36;9402.78;2837.7;2241;1475.4
203818805;1;2004;1;2;12;511;540;3;1;75;3;6;4;36949.16;21457.37;44889.31;16688.4;2103.2;7260;2990.16;826.61;4946.94;7500;2574;0
203818806;1;2004;1;2;12;511;540;2;2;38;4;3;1;31081.96;0;53940.91;37478.14;205.42;1824;690;48.91;3621.36;7857.39;2215.69;0
203826801;1;2004;1;3;13;512;603;1;2;46;4;1;1;14379.6;14079.6;7543.59;2005.66;215.2;2790;426.2;50.86;1369.31;49.18;538.82;98.36
203826802;1;2004;1;3;13;512;603;1;2;77;1;1;1;55243.83;0;37853.85;18925.55;0;4924.5;12000;53.8;1350;0;600;0
203826803;1;2004;1;3;13;512;603;1;1;56;3;1;1;19266;17723.16;17433.7;10272.77;92.93;5670;339;0;600;0;459;0
203826804;1;2004;1;3;13;512;603;3;1;46;6;5;3;70013.09;59901.62;26329.77;12844.11;0;2825;1794;626.07;4564.27;0;3676.32;0
203826805;1;2004;1;3;13;512;603;2;1;69;6;3;1;53360.65;0;48392.31;15914.14;2641.29;4080;7119.3;5086.94;8806.22;344.26;4400.16;0
203826806;1;2004;1;3;13;512;603;2;2;58;6;3;3;119114.73;58524.58;35430.56;13242.81;586.95;1945;4854;0;12278.8;0;2523;0
203827401;1;2004;1;2;12;513;504;2;1;37;10;4;1;78252.97;55027.17;52286.28;26318.33;0;8293.54;905.78;0;8656.45;4108.69;4003.49;0
203827403;1;2004;1;2;12;513;504;1;1;58;6;1;1;55897.06;36532.59;8069.97;3232.2;0;1507.35;1730.29;469.56;642.85;0;487.72;0
203827405;1;2004;1;2;12;513;504;2;2;42;9;4;3;81167.22;69554.32;26706.76;7379.81;0;4058.05;827.4;440.2;5915.84;6096.77;1988.69;0
203827406;1;2004;1;2;12;513;504;3;1;18;6;2;2;68233.57;68233.57;48514.55;17279.8;3159.77;4194.19;1959.63;0;1932.71;73.36;839.01;19076.08
203847901;1;2004;1;2;12;514;564;3;2;67;1;4;3;31241.22;0;19040.23;4962.74;0;3276.61;1123.53;264.13;6735.47;0;2677.75;0
203847902;1;2004;1;2;12;514;564;3;1;51;8;8;4;114054.13;99538.01;44214.31;13049.84;0;5433.87;3193.52;4108.68;11904.9;1451.6;5071.9;0
203847903;1;2004;1;2;12;514;564;2;1;53;5;3;1;29104.82;24749.99;27258.84;7521.28;342.38;6416.12;3190.36;2073.91;5583.86;0;2130.93;0
203847904;1;2004;1;2;12;514;564;2;1;40;6;4;1;29578.18;23771.73;20499.8;10542.81;0;2615.8;992.87;504.76;4645.15;0;1071.24;127.17
203847905;1;2004;1;2;12;514;564;3;2;37;8;2;2;36261.91;33358.69;16331.71;4641.31;293.47;2030.8;1881.26;78.26;3923.48;1467.39;1927.7;88.04
203847906;1;2004;1;2;12;514;564;5;1;70;3;2;2;12930.35;1858.69;7634.13;3985.61;0;937.74;615.47;107.6;650.31;690;647.4;0
203895301;1;2004;1;3;13;515;579;2;1;54;6;6;3;37177.04;26119.55;30538.69;13589.96;293.47;9549.18;423.87;0;3430.64;0;3251.57;0
203895302;1;2004;1;3;13;515;579;2;1;63;3;3;2;42057.16;26168.47;29328.14;11275.6;1565.21;3367.73;952.23;0;9290.31;900;1977.06;0
203895303;1;2004;1;3;13;515;579;3;1;44;8;5;3;49182.04;49182.04;21112.63;5528.5;117.39;11991.28;775.15;0;1200;34.23;1466.08;0
203895304;1;2004;1;3;13;515;579;1;2;61;4;1;1;12490.17;0;10756.34;6839.93;0;1625.8;449.98;0;1440;0;400.63;0
203895306;1;2004;1;3;13;515;579;2;2;37;6;4;2;21882.82;0;32547.51;14232.79;0;2520.96;1242.57;567.38;8308.06;1422.57;4253.18;0
203912001;1;2004;1;2;12;516;573;3;2;45;5;4;2;39816.77;35461.94;15172.93;7277.02;0;2317.74;1230.67;136.94;1950.93;1200;1059.63;0
203912002;1;2004;1;2;12;516;573;2;2;75;4;3;2;33220.94;12717.39;7403.4;0;0;2680.64;0;1819.55;2612.9;0;290.31;0
203912003;1;2004;1;2;12;516;573;2;1;29;7;4;1;40290.14;34483.69;25380.4;14044.98;156.52;2445.48;1111.83;244.55;4354.83;580.64;2441.57;0
203912005;1;2004;1;2;12;516;573;1;1;50;6;1;1;44056.44;38249.99;11337.03;2648.51;0;1010.32;313.52;63.58;6116.64;0;1184.46;0
203912006;1;2004;1;2;12;516;573;3;1;60;6;7;4;86365.22;80558.77;28832.93;7109.92;0;4143.19;1618.01;154.55;11464.08;0;4343.18;0
203923201;1;2004;1;2;12;517;510;2;1;42;6;5;2;53180.06;44999.99;18860.95;6698.51;0;1862.74;923.19;217.17;7025.8;0;2133.54;0
203923202;1;2004;1;2;12;517;510;2;1;47;5;5;1;52887.96;41275.06;24523.05;9732.77;0;2475.48;1532.87;0;8625.76;0;2156.17;0
203923203;1;2004;1;2;12;517;510;2;1;40;3;4;3;45840.63;41983.49;18906.79;7855.63;97.82;5022.57;391.9;536.07;1955.48;0;3047.32;0
203923205;1;2004;1;2;12;517;510;3;2;26;6;7;2;70167.83;68142.84;23696.88;5694.33;0;6410.31;1775.1;402.05;5399.99;0;4015.1;0
203923206;1;2004;1;2;12;517;510;2;2;67;4;2;1;34000.9;20571.42;12212.77;3805.61;0;5011.93;284.49;26.41;2090.32;0;994.01;0
203935701;1;2004;1;3;13;518;474;3;2;70;4;5;4;148281.1;125313.9;46753.94;7251.37;1085.86;5610;3816.17;1173.9;22254.64;642;4920;0
203935702;1;2004;1;3;13;518;474;2;1;27;8;2;2;27618.67;25159.66;29851.94;11597.03;0;7620;1731;1076.07;5322.84;0;2505;0
203935703;1;2004;1;3;13;518;474;2;1;63;3;2;2;94898.35;91947.54;87486.3;9640.22;6661.93;21061.5;3257.83;30228.25;14108.36;0;2528.21;0
203935704;1;2004;1;3;13;518;474;3;1;58;10;4;2;77016.37;66516.37;49656.12;9015.96;0;7907;1728;1672.79;12540.98;13500;3291.39;0
203935705;1;2004;1;3;13;518;474;2;1;42;6;4;2;54654.07;53754.08;41978.26;5219.9;802.16;9015;1188.26;352.17;12962.77;8880;3558;0
203935706;1;2004;1;3;13;518;474;2;1;56;6;4;3;59001.61;50001.61;51260.07;14385.74;988.03;4890;2361.13;9410.83;12491.8;4047.54;2685;0
203983501;1;2004;1;2;12;519;493;1;2;62;4;1;1;101368.33;41331.52;43163.58;14181.34;4010.84;600;1467.39;0;13029.27;0;9874.74;0
203983502;1;2004;1;2;12;519;493;3;2;52;4;3;2;38871.66;33065.21;26780.88;8459.84;0;2656.45;1895.78;528.25;5114.51;6764.5;1361.55;0
203983503;1;2004;1;2;12;519;493;2;1;75;3;2;1;26988.93;0;16675.03;7328.46;0;3331.93;618.36;557.6;2612.9;1500;725.78;0
203983504;1;2004;1;2;12;519;493;2;2;81;3;2;2;35432.13;23819.23;13605.17;3908.51;0;2641.93;464.49;0;5661.24;0;929;0
203983505;1;2004;1;2;12;519;493;1;1;56;4;1;1;20445.65;0;57057.25;19298.54;0;31161.28;708.6;195.65;4674.18;0;1019;0
203986401;1;2004;1;2;12;520;422;2;1;50;5;2;1;11400.13;2836.95;3672.17;797.13;117.38;735.48;229.35;0;1162.85;0;629.98;0
203986402;1;2004;1;2;12;520;422;2;1;35;4;3;1;27146.73;27146.73;24733.5;11066.64;102.7;5230.64;567.24;1242.38;3475.55;0;3048.35;0
203986403;1;2004;1;2;12;520;422;2;1;32;6;2;2;24199.89;20581.19;13918.38;2044.23;508.68;5445.96;903.13;332.6;3485.22;0;1149.65;48.91
203986404;1;2004;1;2;12;520;422;3;1;23;7;5;5;128616.79;128616.79;57596.46;8472.81;4206.5;15106.44;7441.38;1384.22;13143.57;0;7841.54;0
203986405;1;2004;1;2;12;520;422;2;1;31;7;3;1;38885.86;38885.86;58665.93;22306.96;2954.31;6266.12;4662.54;3081.52;12080.46;300;7014.02;0
203986406;1;2004;1;2;12;520;422;2;2;51;5;4;3;43975.94;28711.95;14219.68;3869.95;210.31;2020.64;804.17;547.81;5018.39;0;1503.85;244.56
204124901;1;2004;1;2;12;521;670;2;1;39;6;5;1;46956.52;46956.52;35192.24;6955.61;0;17591.6;1689.65;389.34;5516.12;146.73;2903.19;0
204124902;1;2004;1;2;12;521;670;2;1;35;7;3;1;53678.11;42065.21;31872.81;4345.64;0;1366.64;2423.52;127.16;7003.44;10161.29;6445.12;0
204124903;1;2004;1;2;12;521;670;3;1;21;8;4;2;53804.34;53804.34;24081.54;5592.75;1467.35;9718.54;1296.38;0;2370.96;73.36;3562.2;0
204124904;1;2004;1;2;12;521;670;2;1;49;4;5;3;68135.83;68135.83;47919.83;16881.31;557.59;13956.87;2421.27;401.07;10595.31;0;3106.41;0
204124905;1;2004;1;2;12;521;670;2;1;37;3;4;1;35122.71;26413.04;27730.73;10619.83;479.32;1991.61;1476.81;676.92;10700.8;0;1785.44;0
204124906;1;2004;1;2;12;521;670;1;2;55;6;1;1;32701.5;23991.83;14632.75;6402.72;1164.11;2321.61;1250.62;264.12;2123.48;0;1106.09;0
204168601;1;2004;1;3;13;522;503;3;1;67;6;6;4;122557.35;42639.33;57731.18;9591.32;1565.2;7114;1539;0;15617.21;2100;11352;8852.45
204168602;1;2004;1;3;13;522;503;2;2;65;4;2;1;8065.57;0;8581.21;4294.21;0;2250;672;0;300;0;1065;0
204168603;1;2004;1;3;13;522;503;2;1;37;9;5;1;49795.08;0;46429.92;21278.51;0;4732.5;5418.91;0;6450;4500;4050;0
204168604;1;2004;1;3;13;522;503;2;1;41;5;5;5;50589.32;45228.67;44724.55;3098.56;1027.17;1690;822;29347.82;6600;0;2139;0
204168605;1;2004;1;3;13;522;503;2;1;25;8;4;2;22711.47;19918.03;25143.78;13126.9;0;1800;663;1858.68;5245.68;0;2449.52;0
204180801;1;2004;1;1;12;523;613;3;1;59;3;4;4;18184.17;5596.7;11788.28;4641.34;97.82;810;1083;0;3257.12;0;1899;0
204180802;1;2004;1;1;12;523;613;2;1;43;3;4;1;11286.88;11286.88;50565.02;9244.16;0;14100;5006.26;0;18900;983.6;2331;0
204180803;1;2004;1;1;12;523;613;3;1;50;4;7;3;56950.43;56950.43;32395.77;7776.9;0;10110;1773;2181.49;6899.94;393.44;3261;0
204180804;1;2004;1;1;12;523;613;3;1;45;3;2;2;29401.47;26311.47;8109.88;3638.52;0;0;344.26;0;3857.1;0;270;0
204180805;1;2004;1;1;12;523;613;2;2;25;8;3;3;60521.28;58967.19;26289.95;3805.68;1711.95;1725;3154.96;0;11557.36;0;4335;0
204180806;1;2004;1;1;12;523;613;1;1;35;9;1;1;24909.83;17409.83;9578.54;6222.73;322.81;2100;186;0;300;0;447;0
204184401;1;2004;1;2;12;524;648;1;1;76;3;1;1;21398.66;0;18839.29;9334.18;0;5740.32;3068.05;0;0;0;696.74;0
204184402;1;2004;1;2;12;524;648;1;2;70;3;1;1;26063.18;0;13839.16;3342.8;0;2287.5;525.46;4284.75;1319.99;0;2078.66;0
204184403;1;2004;1;2;12;524;648;3;1;51;4;7;4;106656.39;102301.56;37462.38;11674.22;0;5535.08;679.34;0;14707.98;2322.58;2543.18;0
204184404;1;2004;1;2;12;524;648;2;1;48;1;4;1;29260.71;6847.82;27410.09;3342.81;0;3647.5;510.95;0;11544.67;4645.16;3719;0
204184405;1;2004;1;2;12;524;648;1;2;42;5;1;1;23430.91;19076.08;25556.51;9123.85;0;63.87;362.88;3374.98;11649.67;0;981.26;0
204236901;1;2004;1;3;13;525;591;3;1;72;4;5;2;96103.06;81586.94;24475.27;11854.2;0;4273.22;1196.11;196.62;5143.54;0;1811.58;0
204236902;1;2004;1;3;13;525;591;3;1;55;9;3;2;107943.17;43630.42;26268.6;9861.3;469.55;6190.72;894.17;865.75;5972.23;635.86;1379.02;0
204236903;1;2004;1;3;13;525;591;2;1;52;8;3;1;91271.73;91271.73;74671.79;24505.51;371.73;31132.25;1618.75;958.68;2501.61;9319.35;1335.45;2928.46
204236905;1;2004;1;3;13;525;591;2;2;73;6;2;2;43958.61;0;19085.46;8678.5;0;897;737.4;0;8427.09;0;345.47;0
204236906;1;2004;1;3;13;525;591;2;2;50;8;3;1;75173.46;75173.46;22010.2;6351.33;0;8798.7;1007.4;0;4650.87;0;1201.9;0
204246301;1;2004;1;3;13;526;429;1;1;55;10;1;1;46222.81;46222.81;25920.42;6524.93;1990.73;5736.28;920.31;474.44;8562.57;0;879.64;831.52
204246303;1;2004;1;3;13;526;429;2;1;55;6;2;1;209941.08;192521.73;83651.56;30947.02;8060.83;4553.22;3745.13;9904.87;10529.03;0;5577.88;10333.58
204246304;1;2004;1;3;13;526;429;1;1;60;4;1;0;31261.88;0;0;0;0;0;0;0;0;0;0;0
204246305;1;2004;1;3;13;526;429;2;2;28;8;4;1;62990.91;56986.11;45957.56;15531.25;5282.56;12100.15;3941.41;39.13;2766.9;2758.05;2667.15;870.96
204246306;1;2004;1;3;13;526;429;2;1;27;9;3;2;82600.21;77722.8;48428.02;15280.59;4333.66;950.8;3971.44;1303.02;12487.01;6992.19;1657.7;1451.61
204255001;1;2004;1;2;12;527;413;1;1;56;6;1;1;19809.78;19809.78;19709.11;6801.3;244.55;5278.54;304.83;85.1;2595.42;0;975.46;3423.91
204255002;1;2004;1;2;12;527;413;3;1;25;6;3;3;77970.51;69260.84;45027.02;20005.55;3350.5;1724.19;1123.51;0;10108.68;4499.99;4214.6;0
204255003;1;2004;1;2;12;527;413;3;2;48;7;5;2;49255.42;49255.42;38401.49;16829.83;1232.57;11194.83;580.63;469.53;6270.9;435.48;1387.72;0
204255005;1;2004;1;2;12;527;413;2;1;78;8;3;2;71275.76;26902.17;40711.86;13892.03;978.26;6407.25;2551.88;1824.44;11661.28;435.48;2961.24;0
204255006;1;2004;1;2;12;527;413;2;1;48;4;3;2;52291.18;43581.51;27074.01;14276.15;943.99;2419.35;1769.4;78.26;5789.81;0;1797.05;0
204335302;1;2004;1;3;13;528;651;4;2;65;4;6;5;89108.7;52777.16;27965.05;14322.74;0;0;574.17;0;10434.97;0;2633.17;0
204335303;1;2004;1;3;13;528;651;3;2;51;6;2;2;52474.2;27929.33;22795.17;11629.16;1467.38;2910.96;397.71;0;5063.22;0;1326.74;0
204335304;1;2004;1;3;13;528;651;2;1;33;5;5;3;47175.8;40402.16;29111.05;7058.47;1320.63;2160.96;612.54;0;9989.03;870.96;3576.73;3521.73
204335305;1;2004;1;3;13;528;651;3;2;20;4;5;3;30327.92;22167.35;22082.16;13011.37;0;2072.9;923.44;0;2680.64;0;3393.81;0
204335306;1;2004;1;3;13;528;651;3;1;41;8;4;2;61937.38;50324.48;35058.89;21653.17;0;2725;794.39;0;8150.26;0;1736.07;0
204369202;1;2004;1;3;13;529;488;2;1;55;7;2;2;217296.57;212320.87;23461.2;4319.93;0;9393.67;1347.08;0;8075.37;0;325.15;0
204369203;1;2004;1;3;13;529;488;3;1;31;4;7;3;36346.14;36346.14;69165.01;29764.11;4891.3;16224.19;4354.82;0;9358.05;0;4572.54;0
204369204;1;2004;1;3;13;529;488;1;1;55;6;1;1;96428.57;96428.57;52271.82;25464.77;0;15386.12;841.91;0;9580.64;0;998.38;0
204369205;1;2004;1;3;13;529;488;1;1;55;8;1;1;22652.48;1483.51;21690.27;4943.51;0;1197;1829.01;8192.92;5371.06;0;156.77;0
204379701;1;2004;1;2;12;530;366;3;2;55;6;3;3;170409.81;170409.81;79562.07;17987.05;0;22950;5512.62;3952.16;12041.8;6393.44;10725;0
